candidate_id,arrival_ts,got_reg_ts,release_reg_ts,got_screening_staff_ts,release_screening_staff_ts,got_interviewer_ts,release_interviewer_ts,got_scheduler_ts,release_scheduler_ts,exit_system_ts
38,16.792124091258767,18.292061814336797,18.506467321793345,24.67615365563267,27.434554607353945,45.68186838151553,60.35600309545983,,,70.4022595249433
39,16.982188017879306,18.506467321793345,18.78202151376423,25.04590304365795,27.470627373351363,47.347715921334974,62.82110404310171,,,73.93244348343684
42,17.335126576690982,19.62598146333163,19.858902762567183,27.470627373351363,30.151096693712116,50.018563263404104,64.61985380995274,64.61985380995274,64.83374042890505,74.96639962323462
40,17.102272727542648,18.78202151376423,19.62598146333163,27.434554607353945,28.493341335706305,49.88325457358225,64.65295502742721,,,75.2104514232033
43,17.66908096107698,19.858902762567183,20.747742233767923,28.493341335706305,31.01634981121047,50.887637178781716,65.21050681860116,,,75.30374758196805
37,16.174683344650663,17.338653128529042,19.210398169107478,25.738851279293414,27.53278543544677,49.475124167046,65.41653846361268,,,75.59357082246478
41,17.17833402478671,19.210398169107478,20.38518501433285,27.53278543544677,29.89076317366725,49.992125509271396,65.91063154698787,,,76.07002781247417
49,19.515923681154558,21.620254584893182,21.68110844154957,32.22431251944624,33.33070658688893,52.19023759421626,65.98551443285018,65.98551443285018,67.42612495345145,76.47847517477992
45,18.053293476663733,20.747742233767923,20.948904900418576,30.151096693712116,32.22431251944624,52.11315105607432,66.44589364531451,66.44589364531451,67.06497794576688,76.65150707878158
44,17.775518320657586,20.38518501433285,20.80307166228481,29.89076317366725,31.990305804248926,51.518484898833485,67.26010876612025,,,77.76769911686625
47,18.63336320403977,20.948904900418576,21.534330034723773,31.01634981121047,33.063283571954926,52.18009741398661,68.02154449547628,,,78.52076836466871
46,18.246624335889877,20.80307166228481,21.620254584893182,31.990305804248926,33.711210419761045,53.337436149167004,68.33506542841471,68.33506542841471,69.396133865165,78.80128847346852
48,18.6853719558135,21.534330034723773,21.969216643896196,33.063283571954926,34.52132894805953,60.35600309545983,74.66230151038909,,,85.15015845914048
52,19.711729725261026,22.02523718138269,22.249042727089765,33.711210419761045,35.46670122245629,62.82110404310171,77.53380210486915,,,88.67220467415457
51,19.62958394866263,21.969216643896196,22.02523718138269,33.33070658688893,35.598209573595945,64.61985380995274,78.95039790303332,,,89.55085743155631
50,19.52491762071193,21.68110844154957,22.729625483314635,34.52132894805953,36.579539463069565,64.65295502742721,79.83853190836123,,,90.00977569620186
54,20.68771105495026,22.729625483314635,22.989357825668932,35.46670122245629,36.61592760661585,65.21050681860116,79.68992346600486,,,90.31972578223231
53,19.982689967545205,22.249042727089765,23.409153873029,35.598209573595945,37.81092132024935,65.41653846361268,80.6037542645359,,,90.6782613475925
57,22.408142317129435,24.966783318583722,25.337951336651635,36.61592760661585,38.434727976694,65.91063154698787,80.64022290108036,80.64022290108036,82.40478392863866,91.11224789826676
55,21.48336189988436,22.989357825668932,24.966783318583722,36.579539463069565,38.83131722588893,65.98551443285018,81.92853063651744,82.40478392863866,83.24593605074824,91.95960928884197
56,21.604197590121732,23.409153873029,25.618129244087513,37.81092132024935,39.96907320848025,66.44589364531451,81.80797092083357,81.80797092083357,82.91593136078914,92.10554878146219
59,23.32476495060089,25.618129244087513,26.05832338409445,38.434727976694,40.832873455142604,68.02154449547628,81.63144182793877,,,92.12963798047379
58,23.12844030379338,25.337951336651635,26.53143042616152,38.83131722588893,40.00511082908763,67.26010876612025,82.52305870214937,82.91593136078914,83.33164352568849,92.54245049453729
62,23.97276028394089,26.583782089547807,26.74324887172016,40.00511082908763,41.02303638684036,68.33506542841471,82.66299134720543,83.24593605074824,84.06691447711432,92.83223673979414
63,24.955892346181933,26.74324887172016,26.892947838334294,40.832873455142604,42.68143750989828,74.66230151038909,89.52480316189484,89.52480316189484,90.60838277959353,99.58013801116059
64,25.273534590555347,26.892947838334294,27.478681736356318,41.02303638684036,42.72225765479878,77.53380210486915,91.14814194301958,,,102.45300183714899
67,25.617666110691697,28.07945548352726,28.453193105757553,42.777388967112344,44.931121074811024,79.83853190836123,92.70899640204472,,,102.75763696705944
61,23.79034426844796,26.53143042616152,26.583782089547807,39.96907320848025,42.777388967112344,78.95039790303332,93.40915616116888,,,103.54643228282579
66,25.31415749173997,27.968179473893088,30.26843621997693,44.931121074811024,46.27053610522056,80.64022290108036,93.5082066362632,,,104.59157629361333
60,23.44923981197166,26.05832338409445,27.968179473893088,42.68143750989828,45.12312456566418,80.6037542645359,94.79943166941243,,,105.63257488317662
69,26.273806104538576,29.177421295335662,30.604066582249693,45.12312456566418,46.592477751214915,81.63144182793877,96.02210856617438,,,106.27234633387485
73,27.57910704359827,31.265909102898036,32.198625224061544,46.595617059491985,47.717636935850415,81.92853063651744,96.06776291324691,96.06776291324691,97.07300823738181,106.6414430338339
65,25.29728953219334,27.478681736356318,28.07945548352726,42.72225765479878,44.879913995015215,79.68992346600486,95.9476139022303,,,107.34434041240532
68,25.928089250073935,28.453193105757553,29.177421295335662,44.879913995015215,46.595617059491985,81.80797092083357,97.32016584270143,,,107.82157770569479
71,26.795061697329594,30.604066582249693,31.265909102898036,46.592477751214915,49.19898500711797,82.66299134720543,97.62783987134122,97.62783987134122,98.6993956014079,108.93177370977051
70,26.417256334385275,30.26843621997693,30.95577752080406,46.27053610522056,48.23588307527593,82.52305870214937,97.9353580395233,97.9353580395233,99.1276337030482,109.73168991701694
75,28.29565497090927,32.29455050769431,34.88159980792091,48.23588307527593,50.21094758094699,89.52480316189484,104.80282464697662,,,115.98638866437351
72,27.14322281316272,30.95577752080406,32.29455050769431,47.717636935850415,50.22584247546094,91.14814194301958,106.05014989730624,,,116.38997965094568
74,27.867407222798477,32.198625224061544,35.52861718913684,49.19898500711797,51.46389259294351,92.70899640204472,107.73511756345525,,,117.97801719547569
78,29.587266683153047,37.13714440780144,37.49310448375258,50.22584247546094,52.2226596926559,93.40915616116888,107.78291532624395,,,118.41412794113184
77,29.252742634947758,35.52861718913684,37.62721603338237,51.46389259294351,53.194590420083586,94.79943166941243,109.44874466381843,,,119.79336385838836
76,29.21317322574757,34.88159980792091,37.13714440780144,50.21094758094699,52.505727285990424,93.5082066362632,110.23428930903444,110.23428930903444,111.5287831348517,120.43491213361693
79,29.999008420146346,37.49310448375258,38.85224684380743,52.2226596926559,53.80402239333557,95.9476139022303,110.11118404098423,110.11118404098423,110.94082741524727,121.27249355011871
82,30.657155947554287,39.057036241617574,39.059095123087964,53.194590420083586,55.3409147172719,96.06776291324691,111.92606397009561,111.92606397009561,112.53175280011662,122.35373747501284
81,30.644093761972613,38.85224684380743,39.057036241617574,52.505727285990424,54.35989253421701,96.02210856617438,112.12596592790078,112.12596592790078,113.5167718325086,123.01210317422228
83,30.955052601582516,39.059095123087964,40.4539532557938,54.35989253421701,57.0386294310479,97.62783987134122,113.82722964403106,,,123.85124582676941
84,31.407669855413936,40.069434991971,42.501782558871355,55.3409147172719,57.45382941054464,97.9353580395233,113.55853451628116,113.55853451628116,114.70865973511226,124.36887648108562
80,30.06429533729132,37.62721603338237,40.069434991971,53.80402239333557,55.99885283869886,97.32016584270143,112.07265551848548,,,124.9524907731969
86,31.784667850088603,42.501782558871355,42.5672262285683,55.99885283869886,58.18947468871012,104.80282464697662,119.98913665174102,,,130.06964291987083
87,32.44360737321381,42.5672262285683,43.17361731844863,57.0386294310479,58.50173696164168,106.05014989730624,122.05058218061724,122.05058218061724,123.00208310180463,132.1462737600293
88,32.56130134730093,43.17361731844863,43.54359125729937,57.45382941054464,59.71538594899337,107.73511756345525,122.78506978182324,123.00208310180463,123.88602266998878,133.42230844273362
85,31.644534160098054,40.4539532557938,43.81949402862979,58.18947468871012,59.91110175237103,107.78291532624395,122.66839617129324,122.66839617129324,123.59287299342716,133.5476646757414
89,32.73900268704085,43.54359125729937,45.039499094072674,59.71538594899337,61.17116902263677,110.11118404098423,124.48914097570781,,,134.98050541170753
